,bathrooms,bedrooms,carspaces,postcode,train_distance,train_count,hospital_count,shopping_mall_distance,shopping_mall_count,bench,cafe,childcare,fast_food,kindergarten,parking,restaurant,place_of_worship,university,garden,park,playground,pitch,offence count,incidents recorded,bus_distance,bus_count,school_count,school_distance,tram_distance,tram_count,rent,Median_age,median,population,has_bond,count,distance_to_melbourne
1423,2.0,3.0,1.0,3072,1.073782608695652,2,0,0.8781739130434782,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.18200000000000002,117,12,4397.473391304662,0.5809565217391305,25,6.298218926799703,35,53802.375627189096,14147,1,755,21484.13913043478
1424,1.0,3.0,2.0,3072,1.2331590909090908,2,0,0.8555681818181818,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.20750000000000002,117,12,2299.1510681819823,0.5832727272727275,25,6.224731918723771,35,53802.375627189096,20961,0,755,28692.32045454546
1425,1.0,3.0,0.0,3072,1.0295,2,0,0.9179999999999999,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.262,117,12,10116.848800000724,0.4279,25,6.160112988738289,35,53802.375627189096,12822,0,755,11047.679999999998
1426,1.0,3.0,3.0,3058,0.9253529411764705,4,2,2.2837058823529413,1,6.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,7.0,22.0,34586,27020,0.20229411764705882,117,12,5951.697235294541,0.5596470588235295,27,6.1883311492441315,37,63819.10849909649,8597,0,684,13583.970588235294
1427,2.0,4.0,4.0,3072,1.126,2,0,1.314,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.18,117,12,101179.4080000072,0.148,25,6.659293919683638,36,48906.08504089875,13229,1,755,10458.2
1428,1.0,2.0,2.0,3072,1.3553809523809524,2,0,0.9431904761904762,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.1907142857142857,117,12,4818.543761905104,0.6679999999999999,25,6.056149299669532,35,53802.375627189096,20961,1,755,26735.48571428571
1429,1.0,1.0,1.0,3072,0.600054794520548,2,0,0.8745616438356162,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.09652054794520544,117,12,693.4346986301858,0.3502191780821916,25,6.118966108794719,35,53802.375627189096,20961,0,755,15952.518493150683
1430,2.0,3.0,2.0,3072,1.260622641509434,2,0,0.8978113207547166,3,5.0,7.0,1.0,2.0,3.0,44.0,4.0,3.0,0.0,1.0,21.0,7.0,21.0,52175,39217,0.20428301886792444,117,12,1910.6543773586252,0.5434339622641509,25,6.341464796419588,35,53802.375627189096,20961,1,755,35492.38113207547
1431,2.0,3.0,2.0,3978,4.867417582417582,0,0,4.906219780219785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.4287362637362639,66,7,1113.75946153854,31.236824175824175,0,6.009285381779988,37,55477.26664135091,13807,0,646,60127.53296703299
1432,2.0,3.0,1.0,3978,4.880499999999999,0,0,4.81424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.3440200000000001,66,7,2027.9847400001431,31.44380000000001,0,5.989813090991655,37,55477.26664135091,15385,0,646,65140.304000000004
1433,1.0,2.0,1.0,3978,5.801333333333333,0,0,5.214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.5986666666666666,66,7,33801.017333335716,32.81066666666666,0,5.794976857346962,37,55477.26664135091,17613,1,646,74701.43333333333
1434,2.0,4.0,2.0,3978,5.164087071240102,0,0,5.236263852242751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.9235857519788918,66,7,269.183591029042,31.428406332453825,0,6.110578993377402,37,55477.26664135091,13807,0,646,64101.545118733506
1435,4.0,5.0,2.0,3978,5.0425,0,0,4.721500000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.1765,66,7,51010.72350000346,31.491,0,6.34548244363483,37,55477.26664135091,7990,0,646,68990.5
1436,3.0,4.0,2.0,3978,4.994411764705882,0,0,5.2374117647058815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.24623529411764705,66,7,6002.2042941180525,31.563235294117643,0,6.2270513357345445,37,55477.26664135091,20117,0,646,72760.32941176472
1437,3.0,5.0,2.0,3978,5.577400000000001,0,0,5.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.24773333333333333,66,7,6803.518266667127,32.10746666666667,0,6.340553335491149,37,55477.26664135091,24822,0,646,76278.62000000001
1438,2.0,2.0,1.0,3978,5.859999999999999,0,0,5.638333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.34,66,7,34018.571000002295,31.560999999999996,0,5.893145053300462,37,55477.26664135091,15023,0,646,71668.93333333333
1439,2.0,5.0,2.0,3978,4.987000000000001,0,0,5.414999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.35506250000000006,66,7,6379.62856250043,31.531375,0,6.266259446280655,37,55477.26664135091,20117,0,646,74296.84375
1440,2.0,4.0,1.0,3978,5.042758620689655,0,0,5.560862068965517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065,7674,0.3467241379310344,66,7,3520.868758620926,31.635551724137933,0,6.049648015329527,37,55477.26664135091,24822,0,646,63193.4620689655
1441,1.0,1.0,1.0,3130,0.29419047619047617,2,1,0.857095238095238,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.10104761904761907,128,11,4862.726476190804,2.4457619047619046,0,5.871231065215186,43,56669.88162628798,22360,0,199,23175.84285714286
1442,1.0,2.0,1.0,3130,0.501037037037037,2,1,0.9451481481481482,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.10533333333333333,128,11,3782.677074074327,2.4827777777777778,0,6.012422877218133,43,58362.94717640284,22376,0,199,23941.607407407402
1443,2.0,2.0,1.0,3130,0.37822222222222224,2,1,1.0097777777777777,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.09472222222222221,128,11,5674.603777778157,2.2123888888888885,0,6.089645303126108,43,58362.94717640284,22376,0,199,23670.277777777777
1444,2.0,4.0,2.0,3130,1.5422499999999997,2,1,1.01875,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.21606250000000002,128,11,6384.452000000426,2.4026875,0,6.41801949475749,45,55381.96941781966,10982,0,199,25254.137500000004
1445,1.0,3.0,1.0,3130,1.41275,2,1,1.0696666666666668,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.14308333333333334,128,11,8513.208583333899,2.5308333333333333,0,6.165285298395456,45,55381.96941781966,10982,0,199,20487.05
1446,1.0,4.0,2.0,3130,1.3625,2,1,1.6585,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.23349999999999999,128,11,51079.903000003396,2.386,0,6.214608098422191,45,50900.87716869221,11374,0,199,24252.5
1447,2.0,3.0,2.0,3130,1.1963684210526317,2,1,0.9157368421052632,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.1461578947368421,128,11,5377.426315789831,2.3484736842105263,0,6.2886964613337595,45,55381.96941781966,22376,0,199,27298.19473684211
1448,2.0,3.0,0.0,3130,1.733,2,1,0.864,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.032,128,11,102171.67600000679,3.459,0,6.309918278226516,45,50900.87716869221,22910,1,199,21772.8
1449,3.0,4.0,2.0,3130,1.5255454545454548,2,1,1.3700909090909092,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.1591818181818182,128,11,9288.839818182432,2.051181818181818,0,6.492846718162583,45,53628.92634954802,11022,0,199,23605.645454545454
1450,4.0,5.0,2.0,3130,1.383,2,1,0.783,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.446,128,11,102177.73100000677,2.732,0,6.907755278982137,44,53709.35508003139,22910,0,199,24952.4
1451,2.0,3.0,1.0,3130,0.9427500000000001,2,1,0.8280000000000001,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.116375,128,11,12772.820000000847,2.604875,0,6.221431490760693,45,55381.96941781966,22376,0,199,22642.45
1452,2.0,5.0,4.0,3130,1.547,2,1,0.634,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.025,128,11,102182.70000000678,2.955,0,6.363028103540465,45,50900.87716869221,22910,1,199,22425.1
1453,2.0,5.0,2.0,3130,1.5493333333333332,2,1,1.4276666666666664,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.22966666666666669,128,11,34061.19166666893,2.2466666666666666,0,6.492990304380624,45,55381.96941781966,10982,0,199,23755.3
1454,1.0,4.0,4.0,3130,1.764,2,1,0.866,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.117,128,11,102184.07800000678,3.388,0,6.063785208687608,45,50900.87716869221,22910,1,199,21802.1
1455,3.0,4.0,4.0,3130,0.975,2,1,1.937,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.176,128,11,102184.34100000678,1.956,0,6.907755278982137,44,53709.35508003139,22910,1,199,23412.6
1456,2.0,3.0,3.0,3130,2.0702,2,1,1.2182,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.256,128,11,20437.493800001357,1.6522,0,6.290284426361876,45,55381.96941781966,10982,0,199,24357.760000000002
1457,3.0,6.0,2.0,3130,2.024,2,1,1.109,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.19,128,11,102188.13900000679,3.486,0,6.499787040655854,45,50900.87716869221,22910,1,199,56134.7
1458,2.0,4.0,3.0,3130,1.0459999999999998,2,1,1.2504,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.10839999999999998,128,11,20438.499600001356,1.9093999999999998,0,6.412677610394771,43,58362.94717640284,22376,0,199,31119.22
1459,1.0,3.0,3.0,3130,1.5786666666666669,2,1,1.0270000000000001,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.12833333333333333,128,11,34064.8963333356,1.789,0,6.01536303583655,45,55381.96941781966,10982,0,199,23327.13333333333
1460,4.0,4.0,1.0,3130,1.358,2,1,1.064,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.047,128,11,102195.1250000068,3.81,0,6.551080335043404,45,50900.87716869221,22910,1,199,22924.0
1461,2.0,3.0,2.0,3105,3.2492000000000005,0,0,1.0288999999999997,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.1562,36,4,10220.352900000678,2.7541,0,6.498815629131615,48,54670.616614722574,11333,0,70,14570.179999999998
1462,2.0,3.0,1.0,3105,2.595,0,0,0.326,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.178,36,4,102203.78100000678,3.193,0,5.991464547107982,47,50545.68714026477,11615,1,70,25864.8
1463,2.0,4.0,2.0,3105,3.1739999999999995,0,0,0.6951111111111109,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.22155555555555556,36,4,11356.390222222974,3.1102222222222218,0,6.4056734626891725,48,54670.616614722574,11333,0,70,15574.900000000001
1464,3.0,4.0,2.0,3105,3.151666666666667,0,0,0.7494444444444445,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.14988888888888888,36,4,11356.823666667418,2.7688888888888887,0,6.59901834269637,48,54670.616614722574,11333,0,70,15211.088888888888
1465,1.0,4.0,2.0,3105,3.1485,0,0,0.74775,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.2125,36,4,25553.587250001692,2.98075,0,6.220615342872032,48,53120.65597696339,11371,1,70,15642.825
1466,1.0,2.0,4.0,3105,2.722,0,0,0.201,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.05,36,4,102214.48800000676,3.179,0,5.857933154483459,47,50545.68714026477,11615,1,70,16263.3
1467,1.0,3.0,2.0,3105,3.0126250000000003,0,0,0.8138749999999999,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.19074999999999998,36,4,12777.430875000848,3.0095,0,6.160926925424662,48,54670.616614722574,11333,1,70,15392.775
1468,3.0,3.0,2.0,3105,3.8339999999999996,0,0,1.1025,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.272,36,4,51110.78850000339,2.559,0,6.595478084434971,47,51600.81844117426,11642,1,70,15346.0
1469,1.0,2.0,1.0,3105,3.2038,0,0,0.6896,1,12.0,2.0,0.0,4.0,2.0,8.0,4.0,1.0,0.0,0.0,3.0,2.0,6.0,4420,3415,0.1256,36,4,20444.762200001358,2.6196,0,5.936528343881195,48,54670.616614722574,11333,1,70,14981.539999999999
1470,3.0,4.0,2.0,3195,2.50725,3,3,2.787,2,106.0,106.0,4.0,60.0,13.0,727.0,84.0,23.0,0.0,20.0,146.0,62.0,117.0,21846,15879,0.21325000000000002,102,11,12779.386250000849,14.346874999999999,0,6.534607741239544,46,67986.59634788254,8927,0,141,39893.475
1471,1.0,4.0,2.0,3196,0.552,3,0,3.919,0,130.0,107.0,9.0,63.0,13.0,371.0,118.0,28.0,1.0,47.0,164.0,61.0,128.0,14809,10795,0.085,69,5,102235.24500000679,15.992,0,6.1092475827643655,43,55722.6574594854,13805,1,146,39130.7
1472,4.0,4.0,2.0,3196,0.929,3,0,3.8937500000000003,0,130.0,107.0,9.0,63.0,13.0,371.0,118.0,28.0,1.0,47.0,164.0,61.0,128.0,14809,10795,0.07325,69,5,12780.002375000846,15.908,0,6.3107934797451914,43,61062.894864619055,13722,0,146,38908.4
1473,3.0,3.0,2.0,3195,0.9277500000000001,3,3,1.169,2,106.0,106.0,4.0,60.0,13.0,727.0,84.0,23.0,0.0,20.0,146.0,62.0,117.0,21846,15879,0.20325,102,11,25560.53975000169,11.8155,0,6.5033078560691315,46,67986.59634788254,21429,1,141,32537.199999999997
1474,2.0,2.0,2.0,3056,0.18358333333333332,3,1,1.4588333333333334,1,25.0,10.0,1.0,2.0,1.0,68.0,12.0,2.0,0.0,2.0,26.0,10.0,11.0,27607,22809,0.15966666666666668,51,3,8520.834500000568,0.137,16,6.335128716361002,34,64120.25124683294,13091,0,671,6192.7
1475,2.0,3.0,0.0,3056,0.517888888888889,3,1,1.2444444444444445,1,25.0,10.0,1.0,2.0,1.0,68.0,12.0,2.0,0.0,2.0,26.0,10.0,11.0,27607,22809,0.21044444444444446,51,3,11361.881666667423,0.27322222222222226,16,6.642275425729189,34,66809.92862821303,13098,1,671,6069.0
1476,1.0,4.0,2.0,3056,0.22833333333333336,3,1,1.7776666666666667,1,25.0,10.0,1.0,2.0,1.0,68.0,12.0,2.0,0.0,2.0,26.0,10.0,11.0,27607,22809,0.17733333333333334,51,3,34086.479666668936,0.36000000000000004,16,6.977943535351254,34,66809.92862821303,13003,1,671,6470.2
1477,2.0,4.0,4.0,3056,0.626,3,1,1.3236666666666668,1,25.0,10.0,1.0,2.0,1.0,68.0,12.0,2.0,0.0,2.0,26.0,10.0,11.0,27607,22809,0.21866666666666668,51,3,34086.7563333356,0.36566666666666664,16,6.816276330414884,34,66809.92862821303,13098,0,671,6226.666666666667
1478,1.0,2.0,2.0,3056,0.5671428571428571,3,1,1.3957142857142857,1,25.0,10.0,1.0,2.0,1.0,68.0,12.0,2.0,0.0,2.0,26.0,10.0,11.0,27607,22809,0.2744285714285714,51,3,7304.942928571912,0.24400000000000005,16,6.184540154852421,34,66809.92862821303,14496,0,671,5866.657142857142
1479,1.0,1.0,2.0,3056,0.5325,3,1,1.3795000000000002,1,25.0,10.0,1.0,2.0,1.0,68.0,12.0,2.0,0.0,2.0,26.0,10.0,11.0,27607,22809,0.4815,51,3,51135.39350000338,0.12,16,5.851359518301442,34,66809.92862821303,14496,0,671,28129.9
1480,1.0,2.0,4.0,3084,1.072,3,4,2.1935,1,36.0,8.0,0.0,8.0,2.0,155.0,7.0,11.0,0.0,3.0,42.0,26.0,93.0,23545,17863,0.521,58,10,51135.99600000338,3.8,0,6.103036322765087,44,60159.30020868668,19162,0,251,16580.25
1481,2.0,4.0,5.0,3084,1.188,3,4,1.434,1,36.0,8.0,0.0,8.0,2.0,155.0,7.0,11.0,0.0,3.0,42.0,26.0,93.0,23545,17863,0.306,58,10,102273.18900000677,2.698,0,6.907755278982137,44,58211.50129741949,8138,1,251,13613.6
1482,1.0,2.0,2.0,3130,1.8667500000000001,2,1,1.6435,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.08675000000000001,128,11,25569.18000000169,1.1400000000000001,0,6.070060571544569,45,55381.96941781966,10982,0,199,24279.475
1483,3.0,3.0,2.0,3130,1.0859999999999999,2,1,1.5315,1,77.0,8.0,2.0,23.0,3.0,301.0,35.0,12.0,0.0,7.0,157.0,74.0,126.0,12216,9720,0.1485,128,11,51139.12700000338,1.827,0,6.349926917343453,44,55033.23517834154,23003,1,199,22422.300000000003
1484,1.0,1.0,0.0,3132,0.11679999999999999,1,1,0.20939999999999998,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.07039999999999999,57,5,20455.771400001355,4.4134,0,5.7864521868418795,42,57476.06972377547,16952,0,115,26188.180000000004
1485,1.0,1.0,1.0,3132,0.2744166666666666,1,1,0.448,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.09700000000000002,57,5,8523.4700833339,4.403583333333334,0,5.822143138146617,42,57476.06972377547,16952,0,115,24333.833333333332
1486,1.0,3.0,2.0,3132,0.6391,1,1,1.1618000000000002,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.29090000000000005,57,5,10228.839800000675,4.591499999999999,0,6.002481222897441,42,57476.06972377547,16952,0,115,25620.88
1487,2.0,4.0,2.0,3132,0.7332000000000001,1,1,0.9986,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.36979999999999996,57,5,20458.46500000135,4.4908,0,6.395914350983335,42,57476.06972377547,16952,0,115,22125.600000000002
1488,1.0,3.0,1.0,3132,0.9615,1,1,1.1112,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.2511,57,5,10229.757600000674,4.8476,0,6.0590926901647295,42,56430.41920991787,16935,1,115,24573.56
1489,1.0,3.0,3.0,3132,0.9395,1,1,1.374,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.34299999999999997,57,5,51149.27850000337,4.2059999999999995,0,6.122406236923052,42,57476.06972377547,16952,0,115,14505.55
1490,2.0,4.0,0.0,3132,0.877,1,1,0.961,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.238,57,5,102298.94400000674,4.59,0,5.978885764901122,42,54222.0270243514,17268,1,115,27222.3
1491,1.0,4.0,2.0,3132,0.89,1,1,1.1159999999999999,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.26133333333333336,57,5,34100.00933333558,4.9543333333333335,0,6.184122228259246,42,55249.70080097021,17318,1,115,26620.63333333333
1492,2.0,3.0,2.0,3132,0.7957500000000001,1,1,0.9688333333333334,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.22854166666666664,57,5,4263.092833333616,4.420083333333334,0,6.214328227478636,42,57476.06972377547,16952,0,115,24922.795833333337
1493,2.0,2.0,1.0,3132,0.4595,1,1,0.6855,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.11800000000000001,57,5,25579.242000001697,4.673000000000001,0,6.0248478835448855,42,57476.06972377547,16952,0,115,26965.6
1494,3.0,5.0,4.0,3132,0.562,1,1,1.228,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.376,57,5,51159.0565000034,4.5715,0,6.43049930663496,42,57476.06972377547,16952,1,115,27889.15
1495,2.0,3.0,0.0,3132,0.821,1,1,0.626,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.184,57,5,102318.6180000068,5.166,0,6.163314804034641,42,54222.0270243514,17268,0,115,26317.2
1496,2.0,4.0,1.0,3132,0.476,1,1,0.677,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.14200000000000002,57,5,51159.993500003395,4.202,0,6.28665827040907,42,55249.70080097021,17318,0,115,26836.2
1497,2.0,3.0,1.0,3132,0.611,1,1,0.7552,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.2192,57,5,20464.57460000136,4.0888,0,6.284040371974503,42,56430.41920991787,16935,0,115,31237.28
1498,2.0,4.0,4.0,3132,0.369,1,1,1.209,1,40.0,25.0,1.0,12.0,1.0,223.0,25.0,6.0,0.0,5.0,74.0,31.0,423.0,9009,5924,0.26749999999999996,57,5,51161.9155000034,4.7765,0,6.400665662635497,42,57476.06972377547,16952,1,115,27866.65
1499,1.0,3.0,1.0,3931,10.940750000000001,0,3,1.3279375,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.20578124999999997,83,7,3198.6904687502106,35.19540625,0,6.156252984360179,49,54537.693835231104,10798,0,429,77758.3
1500,2.0,4.0,2.0,3931,10.690538461538459,0,3,1.0249692307692309,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.26339999999999997,83,7,1575.631984615488,36.032876923076934,0,6.46410621830857,49,54537.693835231104,10798,0,429,73370.94923076926
1501,1.0,3.0,0.0,3931,10.561749999999998,0,3,1.17925,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.21537500000000004,83,7,12802.883125000837,35.278999999999996,0,6.043857674542884,49,54537.693835231104,15296,0,429,59928.0125
1502,2.0,3.0,2.0,3931,10.984734042553194,0,3,0.9171914893617018,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.2491276595744682,83,7,1090.5758617021986,35.29132978723406,0,6.391516432530249,49,54537.693835231104,10798,0,429,74743.60106382977
1503,1.0,2.0,1.0,3931,11.246461538461539,0,3,0.8298076923076922,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.18003846153846156,83,7,1315.2555769231626,34.86469230769231,0,6.026917302522586,49,54537.693835231104,10798,0,429,68771.95256410257
1504,2.0,3.0,4.0,3931,10.001000000000001,0,3,1.5425,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.377,83,7,51295.64950000335,34.460499999999996,0,6.3624332194726705,49,54537.693835231104,10798,0,429,73353.55
1505,2.0,5.0,2.0,3931,10.844666666666667,0,3,1.0096666666666667,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.24033333333333337,83,7,34197.966333335564,36.766999999999996,0,6.565198839029622,49,54537.693835231104,15296,0,429,74070.3
1506,1.0,3.0,2.0,3931,10.021357142857145,0,3,1.4150000000000003,3,15.0,8.0,0.0,5.0,1.0,14.0,15.0,0.0,1.0,0.0,4.0,3.0,12.0,19705,15296,0.1980714285714285,83,7,3664.6071071430974,34.91057142857143,0,6.138772824081921,49,54537.693835231104,10798,0,429,68897.525
1507,2.0,3.0,2.0,3199,1.60038,2,6,1.4623999999999997,3,34.0,7.0,1.0,7.0,4.0,103.0,11.0,6.0,0.0,1.0,61.0,17.0,505.0,81245,60819,0.20183999999999994,200,19,2052.992960000135,28.513740000000002,0,6.211989160503459,40,55161.82708930295,19611,0,530,60262.636000000006
1508,2.0,2.0,1.0,3199,1.3351000000000002,2,6,1.2852000000000001,3,34.0,7.0,1.0,7.0,4.0,103.0,11.0,6.0,0.0,1.0,61.0,17.0,505.0,81245,60819,0.2711,200,19,10265.751900000676,28.7584,0,5.941331623122755,40,55161.82708930295,23989,0,530,64156.240000000005
1509,1.0,1.0,2.0,3199,2.335,2,6,2.286,3,34.0,7.0,1.0,7.0,4.0,103.0,11.0,6.0,0.0,1.0,61.0,17.0,505.0,81245,60819,0.194,200,19,102659.36400000677,28.114,0,5.652489180268651,46,54567.54820691775,19241,0,530,56904.1
1510,1.0,3.0,1.0,3199,1.426541666666667,2,6,1.275875,3,34.0,7.0,1.0,7.0,4.0,103.0,11.0,6.0,0.0,1.0,61.0,17.0,505.0,81245,60819,0.15562499999999999,200,19,4278.119375000282,27.957666666666665,0,6.0371125467126285,40,55161.82708930295,19611,0,530,59412.72083333335
1511,2.0,4.0,2.0,3199,1.5795757575757579,2,6,1.7359696969696965,3,34.0,7.0,1.0,7.0,4.0,103.0,11.0,6.0,0.0,1.0,61.0,17.0,505.0,81245,60819,0.2545151515151515,200,19,3112.0796363638415,29.47275757575758,0,6.282899974816958,40,55161.82708930295,23989,0,530,59373.54545454544
