,stop_suburb,stop_latitude,stop_longitude,stop_id,stop_name,postcode
4019,maryborough,-37.04089,143.728409,28729,Gladstone St/Pekin Rd,3465
4020,maryborough,-37.0412636,143.734787,28736,Goldsmith St/Newton St,3465
4021,maryborough,-37.04705,143.736115,4205,Havelock St/Clarendon St,3465
4022,maryborough,-37.0429344,143.723083,28728,Maryborough Education Centre/Balaclava Rd,3465
4023,maryborough,-37.04743,143.741364,28740,Napier St/Tuaggra St,3465
4024,maryborough,-37.03705,143.730179,28731,Outen St/Brassey St,3465
4025,maryborough,-37.0437737,143.737442,28737,Palmerston St/Nightingale St,3465
4026,maryborough,-37.0365067,143.732651,28732,Webb Ct/Laidman St,3465
4027,maryborough,-37.055378,143.734772,28749,Albert St/Mariners Reef Rd,3465
4028,maryborough,-37.0516243,143.729324,29468,Archer St/Pyrenees Hwy,3465
4029,maryborough,-37.0512733,143.732574,28742,Brougham St/Alma St,3465
4030,maryborough,-37.05732,143.734741,28748,Churchill St/Mariners Reef Rd,3465
4031,maryborough,-37.05264,143.730164,28743,Derby Rd/Alma St,3465
4032,maryborough,-37.06249,143.730286,28746,Derby Rd/Lean St,3465
4033,maryborough,-37.0529938,143.726425,29467,Dodds St/Crimea St,3465
4034,maryborough,-37.0525665,143.736069,23412,Highview Christian College/Kars St,3465
4035,maryborough,-37.0502,143.7359,28751,Inkerman St/Napier St,3465
4036,maryborough,-37.0502167,143.734116,28741,Kars St/Alma St,3465
4037,maryborough,-37.05366,143.72998,15166,Napier St/Derby Rd,3465
4038,maryborough,-37.0516357,143.735,28750,Napier St/Kars St,3465
4039,maryborough,-37.0604973,143.729187,28745,Opp 70 Derby Rd,3465
4040,maryborough,-37.0575676,143.729233,28744,Rinaldi Dr/Derby Rd,3465
4041,maryborough,-37.0526772,143.728775,29466,Ron Sinclair Reserve/Clarke St,3465
4042,maryborough,-37.05988,143.734634,28747,Treble Ct/Mariners Reef Rd,3465
4043,nhill,-36.3343468,141.649033,4082,Information Centre/Western Hwy,3418
4044,kaniva,-36.3790474,141.2407,4083,Kaniva Community Roadhouse/Western Hwy,3419
4045,wahgunyah,-36.01028,146.394058,4350,Blanche St/Foord St,3687
4046,barnawartha,-36.105423,146.673569,28597,Havelock St/High St,3688
4047,rutherglen,-36.0550537,146.459335,28596,High St/Murray St,3685
4048,bendigo,-36.76593,144.2821,4071,Bendigo Station/Railway Pl,3550
4049,borung,-36.291832,143.750839,28831,Boort-Wederburn Rd,3518
4050,mysia,-36.2299538,143.755341,4372,CFA/Boort-Wedderburn Rd,3518
4051,inglewood,-36.574852,143.8678,4365,Houston St/Calder Hwy,3517
4052,boort,-36.11661,143.727112,4371,Information Centre/Godfrey St,3537
4053,wedderburn,-36.4185028,143.612961,4093,Jacka Park/Chapel St,3518
4054,korong vale,-36.3555374,143.706375,29073,Korong Vale Senior Citizens/Allen St,3520
4055,marong,-36.7355042,144.13205,4363,Marong General Store/Calder Hwy,3515
4056,bridgewater,-36.6016731,143.941345,4364,Park St/Calder Hwy,3516
4057,wedderburn,-36.4174728,143.610657,29947,Reef St/Wilson St,3518
4058,carrum downs,-38.0986252,145.166443,29003,Aster Ave/Lathams Rd,3201
4059,seaford,-38.10004,145.151733,29001,Curie Ct/Stephenson Rd,3198
4060,carrum downs,-38.0991821,145.170868,29004,Frankston-Dandenong Rd/Lathams Rd,3201
4061,carrum downs,-38.0989075,145.172852,19967,Hall Rd/Frankston-Dandenong Rd,3201
4062,carrum downs,-38.09394,145.177429,21623,Knox St/Frankston-Dandenong Rd,3201
4063,carrum downs,-38.09334,145.177429,16704,Luscombe Ave/Frankston-Dandenong Rd,3201
4064,seaford,-38.1007271,145.144836,29000,Pascal Rd/Brunel Rd,3198
4065,carrum downs,-38.0978432,145.160767,29002,Sonia St/Lathams Rd,3201
4066,seaford,-38.1013451,145.1511,12936,Stephenson Rd/Brunel Rd,3198
4067,carrum downs,-38.0988655,145.168457,29005,Titan Dr/Lathams Rd,3201
4068,carrum downs,-38.0983429,145.1642,29006,Tova Dr/Lathams Rd,3201
4069,carrum downs,-38.0947342,145.176254,19968,Tuxen Ave/Frankston-Dandenong Rd,3201
4070,frankston,-38.1376762,145.159531,13229,Amber Ave/Skye Rd,3199
4071,langwarrin,-38.16698,145.184845,18988,Antrim Pl/Trentham Way,3910
4072,langwarrin,-38.15791,145.190018,18981,Athol Ct/Warrandyte Rd,3910
4073,frankston,-38.1372528,145.139572,13237,Barclay Ave/McMahons Rd,3199
4074,frankston,-38.14186,145.137558,26030,Beach St/McMahons Rd,3199
4075,frankston,-38.1444244,145.161835,12279,Bogong Ct/Karingal Dr,3199
4076,frankston,-38.1420479,145.128922,12252,Chisholm Institute Of TAFE/Beach St,3199
4077,frankston,-38.1419067,145.12886,29433,Chisholm Institute of TAFE/Beach St,3199
4078,langwarrin,-38.155426,145.180557,18851,Cranhaven Rd/Cranbourne-Frankston Rd,3910
4079,frankston,-38.14026,145.168747,12238,Dalpura Cct/Skye Rd,3199
4080,langwarrin,-38.155735,145.175217,14351,Dame Elisabeth Murdoch Arboretum/Cranbourne-Frankston Rd,3910
4081,frankston,-38.14073,145.155853,12282,Devon Ct/Karingal Dr,3199
4082,frankston,-38.13798,145.1703,12243,Elenya Ct/Dalpura Cct,3199
4083,langwarrin,-38.15953,145.189545,18983,Elisabeth Murdoch College/Warrandyte Rd,3910
4084,frankston,-38.1442337,145.168945,12236,Escabon Gr/Havana Cres,3199
4085,frankston,-38.1357727,145.152252,13232,Frallon Cres/Skye Rd,3199
4086,frankston,-38.1343155,145.1469,13233,Frank St/Skye Rd,3199
4087,frankston,-38.1421738,145.16864,12237,Havana Cres/Inglenook Cres,3199
4088,frankston,-38.13646,145.169312,12242,Illira Ave/Dalpura Cct,3199
4089,frankston,-38.14539,145.163483,12278,Iona Ct/Karingal Dr,3199
4090,frankston,-38.1435356,145.1345,12291,James St/Beach St,3199
4091,frankston,-38.1349869,145.140427,13287,John Paul College/McMahons Rd,3199
4092,frankston,-38.1435051,145.1348,13266,Jolly St/Beach St,3199
4093,frankston,-38.1370049,145.157043,13228,Karingal Bowling Club/Skye Rd,3199
4094,frankston,-38.1499138,145.166428,11314,Karingal Dr/Lucerne Cres,3199
4095,frankston,-38.1416969,145.1575,12281,Lindrum Rd/Karingal Dr,3199
4096,langwarrin,-38.1544266,145.18428,18853,Lloyd St/Cranbourne-Frankston Rd,3910
4097,langwarrin,-38.1538048,145.1854,18852,Long St/Cranbourne-Frankston Rd,3910
4098,frankston,-38.1469879,145.165146,12277,Lucerne Cres/Karingal Dr,3199
4099,langwarrin,-38.156147,145.171326,18845,McClelland Dr/Cranbourne-Frankston Rd,3910
4100,frankston,-38.14311,145.137039,13238,Moonah St/McMahons Rd,3199
4101,frankston,-38.1496162,145.165588,12276,Naranga Cres/Karingal Dr,3199
4102,langwarrin,-38.1648369,145.185074,18987,North Rd/Trentham Way,3910
4103,langwarrin,-38.1644821,145.188492,18986,North Rd/Warrandyte Rd,3910
4104,langwarrin,-38.1660461,145.188309,18989,Norwarran Way/Warrandyte Rd,3910
4105,frankston,-38.14824,145.169815,12234,Oleosa Ct/Lucerne Cres,3199
4106,frankston,-38.13653,145.165115,12241,Palkana St/Dalpura Cct,3199
4107,frankston,-38.1335526,145.144073,13235,Panmure St/Skye Rd,3199
4108,frankston,-38.14638,145.168945,12099,Pembroke Ave/Lucerne Cres,3199
4109,frankston,-38.14285,145.1319,12292,Rex St/Beach St,3199
4110,frankston,-38.13802,145.163239,19246,Skye Rd/Dalpura Cct,3199
4111,frankston,-38.13666,145.154037,12294,Skye Rd/Karingal Dr,3199
4112,frankston,-38.13344,145.141235,13236,Skye Rd/McMahons Rd,3199
4113,frankston,-38.1426125,145.131424,13265,Stanley St/Beach St,3199
4114,langwarrin,-38.1619835,145.18924,18984,Tyrone St/Warrandyte Rd,3910
4115,frankston,-38.14279,145.159088,12280,Uniting Church/Karingal Dr,3199
4116,langwarrin,-38.1548042,145.182266,18850,Veronica St/Cranbourne-Frankston Rd,3910
4117,langwarrin,-38.15256,145.190369,18855,Warrandyte Rd/Cranbourne-Frankston Rd,3910
4118,frankston,-38.1495628,145.168289,12233,Yarla Ct/Lucerne Cres,3199
4119,seymour,-37.01616,145.154617,29860,157 Tarcombe Rd,3660
4120,seymour,-37.01691,145.151825,29858,Avenel Rd/Tarcombe Rd,3660
4121,seymour,-37.0270844,145.144745,29835,Brook St/Oak St,3660
4122,seymour,-37.0141258,145.144669,29854,Creedon Ct/Foley Ave,3660
4123,seymour,-37.01493,145.159622,29859,Delatite Rd/Tarcombe Rd,3660
4124,seymour,-37.0171242,145.134415,29853,Emily St/Wallis St,3660
4125,seymour,-37.01417,145.1465,29855,Foley Ave/Redbank Rd,3660
4126,seymour,-37.0231,145.134857,27454,Goulburn Ovens TAFE/Wallis St,3660
4127,seymour,-37.0181923,145.146469,29857,High St/Redbank Rd,3660
4128,seymour,-37.0201073,145.135437,29852,High St/Wallis St,3660
4129,seymour,-37.0169258,145.151855,27103,Kennedy Ct/Tarcombe Rd,3660
4130,seymour,-37.0164757,145.146439,29856,Mallett Cres/Redbank Rd,3660
4131,seymour,-37.0213242,145.14006,29832,McIntyre St/Crawford St,3660
4132,seymour,-37.0243263,145.137848,28822,Seymour Railway Station/Station St,3660
4133,seymour,-37.025013,145.137741,26455,Seymour Station/Dowling Ave,3660
4134,seymour,-37.02169,145.1413,32840,St Mary's College/McIntyre St,3660
4135,puckapunyal,-36.99962,145.037476,28916,Bardia Bvd/Malaya Rd,3662
4136,puckapunyal,-36.9866333,145.035553,27458,Bridges Barracks/Morobe Rd,3662
4137,puckapunyal,-37.0001755,145.0295,28914,Crete St/Gaza Rd,3662
4138,puckapunyal,-36.9986839,145.030167,28915,Derna Ct/Malaya Rd,3662
4139,seymour,-37.02161,145.13089,28911,Elizabeth St/Tallarook St,3660
4140,puckapunyal,-37.0013351,145.039383,14238,Family Store/Malaya Rd,3662
4141,puckapunyal,-37.0016975,145.031509,28907,Fleurbaix St/Sanananda St,3662
4142,seymour,-37.01987,145.138092,31070,High St/Callen St,3660
4143,seymour,-37.02796,145.069565,29861,Hilldene Lane/Tooborac Rd,3660
4144,seymour,-37.0308533,145.099747,30740,Hume Fwy/Tooborac Rd,3660
4145,seymour,-37.0216522,145.130844,29137,King's Park/Tallarook St,3660
4146,puckapunyal,-37.00354,145.038574,28905,Labuan St/Alamein Rd,3662
4147,puckapunyal,-36.99963,145.033,28908,Litani Cres/Malaya Rd,3662
4148,seymour,-37.020153,145.127762,28216,Manners St/Emily St,3660
4149,puckapunyal,-37.0048866,145.046387,27456,Medical Centre/Pozieres Pde,3662
4150,puckapunyal,-37.0045738,145.041367,27459,Monash Cl/Alamein Rd,3662
4151,puckapunyal,-37.00266,145.042,28910,Peronne St/Malaya Rd,3662
4152,puckapunyal,-37.0020256,145.033463,28906,Puckapunyal Primary School/Alamein Rd,3662
4153,seymour,-37.0262222,145.1384,29851,Railway Pl/Anzac Ave,3660
4154,puckapunyal,-36.9988861,145.0305,27457,Ramu Cres/Malaya Rd,3662
4155,seymour,-37.03196,145.142914,32841,Seymour College/Stewart St,3660
4156,seymour,-37.01874,145.13913,27455,Seymour Hospital/Brettoneaux St,3660
4157,seymour,-37.0291328,145.071289,28917,Stoney Creek Rd/Tooborac Rd,3660
4158,seymour,-37.0312653,145.099777,28920,Sungarrin Rd/Tooborac Rd,3660
4159,puckapunyal,-36.9904976,145.027756,29850,Tobruk Barracks/McKenzie Rd,3662
4160,seymour,-37.0299225,145.145187,29866,Anglesey St/Anzac Ave,3660
4161,seymour,-37.034565,145.155457,29864,Carney Cres/Delatite Rd,3660
4162,seymour,-37.02728,145.157135,29862,Highlands Rd/Delatite Rd,3660
4163,seymour,-37.03057,145.156448,29863,O'Sullivan Rd/Delatite Rd,3660
4164,seymour,-37.0333328,145.15062,29865,Smith St/Anzac Ave,3660
4165,fairfield,-37.78316,145.018387,11142,Arthur St/Heidelberg Rd,3078
4166,kew,-37.8042755,145.029251,17597,Beatrice St/Princess St,3101
4167,kew,-37.78798,145.024612,11354,Chandler Hwy/Yarra Bvd,3101
4168,hawthorn,-37.8209152,145.026489,27955,Elgin Pl/Power St,3122
4169,kew,-37.79427,145.030212,29086,Endeavour Foundation Industries/Hutchinson Dr,3101
4170,fairfield,-37.77667,145.018417,10287,Fairfield Community Centre/Station St,3078
4171,fairfield,-37.7799721,145.017883,11355,Fairfield Station/Station St,3078
4172,kew,-37.8000755,145.030045,20822,Fellows St/Princess St,3101
4173,hawthorn,-37.8192825,145.026917,29091,Grace Park/Power St,3122
4174,alphington,-37.7821,145.0243,19693,Grange Rd/Heidelberg Rd,3078
4175,hawthorn,-37.8213463,145.023819,18803,Hawthorn Station/Burwood Rd,3122
4176,alphington,-37.78273,145.025253,29716,Heidelberg Rd/Chandler Hwy,3078
4177,kew,-37.80561,145.033829,11365,Holy Trinity Church/High St,3101
4178,fairfield,-37.77412,145.018845,10288,Mitchell St/Station St,3078
4179,kew,-37.80187,145.029709,19997,Molesworth St/Princess St,3101
4180,kew,-37.79452,145.034317,31812,Peel St/Earl St,3101
4181,fairfield,-37.76988,145.024353,11357,Perry St/Chingford St,3078
4182,fairfield,-37.7823448,145.022614,10859,Perry St/Heidelberg Rd,3078
4183,kew,-37.79351,145.032425,31813,Princess St/Earl St,3101
4184,kew,-37.79893,145.030838,20204,Princess St/Willsmere Rd,3101
4185,kew,-37.79025,145.023346,23831,Royal Talbot Rehab Centre/Yarra Bvd,3101
4186,fairfield,-37.7711334,145.0194,10289,Separation St/Station St,3078
4187,kew,-37.80781,145.03537,29087,Trinity Grammar School/Charles St,3101
4188,kew,-37.80919,145.029,29090,Vicroads/Denmark St,3101
4189,kew,-37.797493,145.0334,11363,Walpole St/Willsmere Rd,3101
4190,kew,-37.7960854,145.035812,10213,Willsmere Shopping Centre/Willsmere Rd,3101
4191,kew,-37.78858,145.025284,21839,Yarra Bvd/Chandler Hwy,3101
4192,alphington,-37.78251,145.022141,10850,Yarraford Ave/Heidelberg Rd,3078
4193,belgrave south,-37.9374,145.38504,25713,Aura Vale Lake/Wellington Rd,3160
4194,cockatoo,-37.9363365,145.4874,11404,Baker St/Bailey Rd,3781
4195,belgrave south,-37.9543076,145.348419,14867,Belgrave- Hallam Rd/Wellington Rd,3160
4196,narre warren east,-37.96114,145.360687,17656,Berwick Rd/Wellington Rd,3804
4197,narre warren east,-37.9601936,145.371109,14971,Edebohls Rd/Wellington Rd,3804
4198,cockatoo,-37.9341965,145.4814,11406,Garden St/Bailey Rd,3781
4199,emerald,-37.94726,145.465927,28065,Ladd Rd/Paternoster Rd,3782
4200,clematis,-37.933567,145.412537,14970,Magpie Rd/Wellington Rd,3782
4201,cockatoo,-37.9405136,145.475876,12116,Majestic Dr/Bailey Rd,3781
4202,emerald,-37.9431229,145.459381,12520,Ozone Ave/Beaconsfield-Emerald Rd,3782
4203,clematis,-37.9329071,145.419678,13478,Paradise Ave/Wellington Rd,3782
4204,cockatoo,-37.9425278,145.4754,12446,Paternoster Rd/Bailey Rd,3781
4205,cockatoo,-37.93496,145.477951,11408,Second Ave/Bailey Rd,3781
4206,emerald,-37.9376831,145.453323,13159,Station Ave/Beaconsfield-Emerald Rd,3782
4207,shepparton,-36.3716965,145.402649,29248,54 Maude St,3630
4208,shepparton,-36.3757935,145.401764,29249,98 Maude St,3630
4209,shepparton,-36.3661957,145.406464,29247,Balaclava Rd/Monash St,3630
4210,shepparton,-36.3599777,145.400711,29265,Branditt Ave/Malcolm Cres,3630
4211,shepparton,-36.36198,145.387955,22663,Burke St/Batman Ave,3630
4212,shepparton,-36.364193,145.407059,28820,Carson St/Monash St,3630
4213,shepparton,-36.3653526,145.392715,29270,Chas Johnson Reserve/Balaclava Rd,3630
4214,shepparton,-36.36854,145.405991,28231,Collet St/Corio St,3630
4215,shepparton,-36.3706,145.404938,22562,Corio St/Rea St,3630
4216,shepparton,-36.37337,145.3964,22716,Erskine St/Knight St,3630
4217,shepparton,-36.36017,145.397537,29267,Fahey St/Hicken Cres,3630
4218,shepparton,-36.3611374,145.4005,29266,Frank McNamara Park/Opp 87 Malcolm Cres,3630
4219,shepparton,-36.37984,145.39946,4462,Fraser St/Wyndham St,3630
4220,shepparton,-36.37816,145.400024,4173,Fryers St/Wyndham St,3630
4221,shepparton,-36.36255,145.404724,22638,Goulburn Valley Health/Graham St,3630
4222,shepparton,-36.3674622,145.396088,29271,Gowrie St Primary School/Opp 18 Gowrie St,3630
4223,shepparton,-36.3657227,145.395569,22707,Gowrie St/Balaclava Rd,3630
4224,shepparton,-36.3691444,145.395218,22712,Gowrie St/Regent St,3630
4225,shepparton,-36.3604774,145.3922,22699,Jones Ct/Olympic Ave,3630
4226,shepparton,-36.3737831,145.402359,22573,Knight St/Maude St,3630
4227,shepparton,-36.3746643,145.400757,29273,Knight St/Wyndham St,3630
4228,shepparton,-36.3724747,145.394211,29348,Langi St/The Boulevard,3630
4229,shepparton,-36.3632126,145.401382,22639,Malcolm Cres/Halpin Cres,3630
4230,shepparton,-36.36942,145.393539,22713,Marnoo St/The Boulevard,3630
4231,shepparton,-36.37383,145.398422,22646,Marungi St/Knight St,3630
4232,shepparton,-36.3593178,145.398544,22642,Newton St/Malcolm Cres,3630
4233,shepparton,-36.3779678,145.403931,27570,Nixon St/Corio St,3630
4234,shepparton,-36.36121,145.38913,30559,North Shepparton Community House/Olympic Ave,3630
4235,shepparton,-36.3774529,145.403076,27917,Orr St/Nixon St,3630
4236,shepparton,-36.3609238,145.394684,29263,Packham St/Tilton St,3630
4237,shepparton,-36.3803139,145.403442,28250,Stewart St/Corio St,3630
4238,shepparton,-36.363987,145.390366,29269,Tarcoola Retirement Village/The Boulevard,3630
4239,shepparton,-36.3688545,145.393677,29272,The Boulevard/Marnoo St,3630
4240,shepparton,-36.3762665,145.401886,28210,101 Maude St,3630
4241,shepparton,-36.36241,145.3748,29239,11 Kittles Rd,3630
4242,shepparton,-36.36642,145.406525,28802,3 Monash St,3630
4243,shepparton,-36.3717155,145.402771,28222,53 Maude St,3630
4244,shepparton,-36.3566055,145.381149,29231,Batman Ave/Parkside Dr,3630
4245,shepparton,-36.3580856,145.396255,29439,Cameron Ave/Fenn St,3630
4246,shepparton,-36.359726,145.37381,29238,Canterbury Ave/Ashburton St,3630
4247,shepparton,-36.3607254,145.3878,29268,Carlos Ct/Olympic Ave,3630
4248,shepparton,-36.3773537,145.403854,29250,Corio St/Nixon St,3630
4249,shepparton,-36.3542976,145.3658,29350,Eagle Ct/Golf Dr,3630
4250,shepparton,-36.3781624,145.404144,29251,Edward St/Corio St,3630
4251,shepparton,-36.3596,145.380737,29232,Ferguson Rd/Hovell Cres,3630
4252,shepparton,-36.38005,145.403748,24885,Fryers St/Corio St,3630
4253,shepparton,-36.3619766,145.398331,22545,Furze Ave/Newton St,3630
4254,shepparton,-36.3627625,145.38176,29241,Gerrard Reserve/The Boulevard,3630
4255,shepparton,-36.3475151,145.370117,29236,Goulburn Ovens Institute of TAFE (William Orr)/Wanganui Rd,3630
4256,shepparton,-36.36301,145.381531,29234,Howitt Rd/The Boulevard,3630
4257,shepparton,-36.3564,145.381241,29243,Menzies Cres/Parkside Dr,3630
4258,shepparton,-36.35846,145.397766,22537,Newton St/Cameron Ave,3630
4259,shepparton,-36.3640442,145.398636,29048,Newton St/Grutzner Ave,3630
4260,shepparton,-36.361042,145.3893,30560,North Shepparton Community House/59 Olympic Ave,3630
4261,shepparton,-36.36363,145.377975,29235,Northcote Ave/The Boulevard,3630
4262,shepparton,-36.3639565,145.401489,29246,Numurkah Rd/Grutzner Ave,3630
4263,shepparton,-36.36404,145.401276,28978,Nurmukah Rd/Grutzner Ave,3630
4264,shepparton,-36.3594437,145.385849,22694,O'Connell Ct/Olympic Ave,3630
4265,shepparton,-36.3608322,145.387741,29260,Oxley St/Olympic Ave,3630
4266,shepparton,-36.3576469,145.394913,29229,Packham St/Brauman St,3630
4267,shepparton,-36.35702,145.385941,29261,Parkside Dr/Olympic Ave,3630
4268,shepparton,-36.35858,145.391434,29262,Parkside Dr/Tyquin St,3630
4269,shepparton,-36.36146,145.370346,29237,Shepparton Cemetery/5 Rudd Rd,3630
4270,shepparton,-36.36132,145.370575,29351,Shepparton Cemetery/Opp 5 Rudd Rd,3630
4271,shepparton,-36.3555336,145.368073,29349,Shepparton Golf Club/Opp 24 Golf Dr,3630
4272,shepparton,-36.36341,145.377914,29240,Waters Rd/The Boulevard,3630
4273,shepparton,-36.3619652,145.382965,29233,Wentworth St/Hovell Cres,3630
4274,shepparton,-36.3780746,145.407669,29305,148 Nixon St,3630
4275,shepparton,-36.3573875,145.409134,29288,43 Pine Rd,3630
4276,shepparton,-36.37358,145.41153,29303,Bowenhall St/Clive St,3630
4277,shepparton,-36.3586235,145.401779,29284,Cameron Ave/Numurkah Rd,3630
4278,shepparton,-36.3715134,145.41275,29277,Clive St/Rea St,3630
4279,shepparton,-36.3553543,145.413712,29289,Cougar Pl/Pontiac Ave,3630
4280,shepparton,-36.3778572,145.407715,29275,Deakin Reserve/Opp 148 Nixon St,3630
4281,shepparton,-36.37074,145.415436,29302,Feshti St/Hawdon St,3630
4282,shepparton,-36.34784,145.41243,29291,Ford Rd/Merino Dr,3630
4283,shepparton,-36.3625336,145.407654,22637,Fowler St/Graham St,3630
4284,shepparton,-36.34793,145.412567,29295,Friesian Cres/Merino Dr,3630
4285,shepparton,-36.3624077,145.407883,29300,Gaylard St/Graham St,3630
4286,shepparton,-36.3624077,145.411179,29301,Gillies St/Graham St,3630
4287,shepparton,-36.3707,145.415268,29278,Glenlyon Ave/Hawdon St,3630
4288,shepparton,-36.36353,145.41568,29280,Graham St/Verney Rd,3630
4289,shepparton,-36.34644,145.409561,29294,Grampians Pde/Kakadu Dr,3630
4290,shepparton,-36.3602562,145.414886,29281,Hummingbird Pl/Nightingale Way,3630
4291,shepparton,-36.3575,145.4093,29297,Kestrel Dr/Pine Rd,3630
4292,shepparton,-36.34435,145.409561,27286,Kinchega Dr/Kakadu Dr,3630
4293,shepparton,-36.376976,145.401077,29274,Maude St/Nixon St,3630
4294,shepparton,-36.37347,145.4114,22594,McCormack Ave/Clive St,3630
4295,shepparton,-36.3542747,145.41304,29290,Merino Dr/Hawkins St,3630
4296,shepparton,-36.35939,145.402481,29299,Mills St/Numurkah Rd,3630
4297,shepparton,-36.3461952,145.409454,29292,Mootwingee Ct/Kakadu Dr,3630
4298,shepparton,-36.3756027,145.409561,29304,Notre Dame Sec College/Skene St,3630
4299,shepparton,-36.375473,145.409348,29276,Notre Dame Secondary College/Skene St,3630
4300,shepparton,-36.3541641,145.404068,29285,Numurkah Rd/Hawkins St,3630
4301,shepparton,-36.3562241,145.413971,29296,Pine Rd/Pontiac Ave,3630
4302,shepparton,-36.3569946,145.404083,29286,Pine Rd/Sali Dr,3630
4303,shepparton,-36.3632545,145.415863,22633,Plane St/Verney Rd,3630
4304,shepparton,-36.3774757,145.399918,22242,Queens Gardens/Wyndham St,3630
4305,shepparton,-36.3514633,145.412476,27427,Ryeland Dr/Merino Dr,3630
4306,shepparton,-36.3574,145.40686,29287,Shepparton Aged Care/29 Pine Rd,3630
4307,shepparton,-36.35752,145.406982,29298,Shepparton Aged Care/Opp 29 Pine Rd,3630
4308,shepparton,-36.3606644,145.4117,29282,Shepparton Private Hospital/Fitzgerald St,3630
4309,shepparton,-36.36253,145.410843,29283,Smith St/Graham St,3630
4310,shepparton,-36.36692,145.415665,29279,Verney Road School/Verney Rd,3630
4311,shepparton,-36.3443375,145.40947,29293,Warrumbungle Dr/Kakadu Dr,3630
4312,shepparton,-36.3771324,145.400772,29306,Wyndham St/Nixon St,3630
4313,shepparton,-36.390892,145.411133,29323,148 Archer St,3630
4314,shepparton,-36.3907242,145.411346,29311,149 Archer St,3630
4315,shepparton,-36.39294,145.410889,29312,201 Archer St,3630
4316,shepparton,-36.3945541,145.410553,29314,Archer Street Clinic/Archer St,3630
4317,shepparton,-36.40461,145.40834,29320,Archer Street Shopping Centre/Archer St,3630
4318,shepparton,-36.406868,145.408173,29352,Broken River Dr/Archer St,3630
4319,shepparton,-36.397213,145.409836,22501,Davis Ct/Archer St,3630
4320,shepparton,-36.4002724,145.409454,29318,Essex Ct/Archer St,3630
4321,shepparton,-36.3969231,145.41008,29313,Haslem St/Archer St,3630
4322,shepparton,-36.38767,145.39949,29307,Hayes St/Maude St,3630
4323,shepparton,-36.39456,145.410385,22503,MacIntosh St/Archer St,3630
4324,shepparton,-36.3992424,145.409683,29315,Poplar Ave/Archer St,3630
4325,shepparton,-36.4063,145.4167,29319,Roundabout/Channel Rd,3630
4326,shepparton,-36.3841057,145.412689,29310,Rowe St/Archer St,3630
4327,shepparton,-36.3842354,145.402649,29325,Rowe St/Corio St,3630
4328,shepparton,-36.408474,145.409561,22410,Rozaria Ct/Asim Dr,3630
4329,shepparton,-36.3840981,145.406631,4056,Shepparton Railway Station/Purcell St,3630
4330,shepparton,-36.39269,145.410751,29322,St Mels Primary School/Archer St,3630
4331,shepparton,-36.4041328,145.408661,29316,Stanley St/Archer St,3630
4332,shepparton,-36.4072571,145.411331,22411,Sunrise Ct/Sun Valley Dr,3630
4333,shepparton,-36.38867,145.411575,22370,Swallow St/Archer St,3630
4334,shepparton,-36.38724,145.401581,29324,Swallow St/Johnson St,3630
4335,shepparton,-36.4022827,145.4088,29321,V. E. Vibert Reserve/Archer St,3630
4336,shepparton,-36.40504,145.410538,22412,Vision Australia/Channel Rd,3630
4337,shepparton,-36.40242,145.409012,29317,Westmorland Cres/Archer St,3630
4338,shepparton,-36.3868,145.402924,29308,Youth Centre/Baker St,3630
4339,shepparton,-36.4026871,145.4141,29360,42 Sunbury Rd,3630
4340,shepparton,-36.3981247,145.419449,29339,Adelaide St/Streeton Dr,3630
4341,shepparton,-36.4027138,145.414169,29329,Appletree Cres/Sunbury Rd,3630
4342,shepparton,-36.3993568,145.400772,22419,Ashton Rd/Colliver Rd,3630
4343,shepparton,-36.3847923,145.415192,29361,Benalla Rd/Callister St,3630
4344,shepparton,-36.3990326,145.4162,29340,Blair Ct/Poplar Ave,3630
4345,shepparton,-36.3942528,145.40152,22421,Burwood Ave/Sanderson St,3630
4346,shepparton,-36.3904457,145.4157,29336,Carney St/Callister St,3630
4347,shepparton,-36.40391,145.401718,29344,Colliver Rd/Delatite Ave,3630
4348,shepparton,-36.4041939,145.4038,22418,Delatite Ave/Palmer Rd,3630
4349,shepparton,-36.3952751,145.419373,29337,Ducat Reserve/Paterson Rd,3630
4350,shepparton,-36.3853264,145.420227,29338,Fordyce St/Benalla Rd,3630
4351,shepparton,-36.393177,145.40271,29353,Furphy Park/MacIntosh St,3630
4352,shepparton,-36.3876343,145.415253,29335,Gilchrist St/Callister St,3630
4353,shepparton,-36.40188,145.411469,22479,Hampshire Cres/Westmorland Cres,3630
4354,shepparton,-36.38861,145.403854,22380,Hare St/Hayes St,3630
4355,shepparton,-36.4057159,145.406433,22416,Hastings Ave/Wimmera Dr,3630
4356,shepparton,-36.4012146,145.401276,29358,Kittle Park/Colliver Rd,3630
4357,shepparton,-36.3931274,145.402237,29356,Krone Ave/MacIntosh St,3630
4358,shepparton,-36.4031143,145.412476,29342,Logan Ct/Hampshire Cres,3630
4359,shepparton,-36.39294,145.405792,22464,MacIntosh St/St Georges Rd,3630
4360,shepparton,-36.40079,145.412354,22478,Middlesex Cres/Yorkshire Cres,3630
4361,shepparton,-36.38476,145.419815,29331,Mitchell St/Benalla Rd,3630
4362,shepparton,-36.4045334,145.404144,29359,Palmer Rd/Wimmera Dr,3630
4363,shepparton,-36.39934,145.414169,29341,Poplar Ave/Sunbury Rd,3630
